Player,Team,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Matthew Dellavedova,CLE,72,339,123,187,33,5,57,60,0,0,3,0,527.0,7.32
Derek Fisher,OKC,81,425,122,117,70,3,88,49,0,0,0,0,592.5,7.31
Quincy Miller,DEN,52,257,147,26,22,32,30,48,0,0,1,0,377.5,7.26
Andrew Nicholson,ORL,76,435,255,25,18,23,28,51,0,0,3,0,545.5,7.18
Beno Udrih,MEM,41,200,59,116,23,4,19,47,0,0,1,0,292.5,7.13
Ish Smith,PHX,70,261,129,179,49,13,1,65,0,0,0,0,498.0,7.11
Dewayne Dedmon,ORL,31,97,127,5,7,22,0,18,0,0,0,0,220.5,7.11
Phil Pressey,BOS,75,213,105,241,68,5,28,87,0,0,2,0,527.5,7.03
Joel Freeland,POR,52,174,208,36,10,22,0,32,0,0,0,0,363.0,6.98
Kent Bazemore,LAL,67,403,117,91,43,13,43,79,0,0,0,0,464.0,6.93
Metta World Peace,NYK,29,139,59,17,24,8,17,19,0,0,0,0,199.0,6.86
Rashard Lewis,MIA,60,268,110,57,53,8,46,35,0,0,0,0,411.0,6.85
Al Harrington,WAS,34,225,80,28,14,0,34,34,0,0,0,0,231.5,6.81
Earl Clark,NYK,54,257,143,18,17,25,41,31,0,0,0,0,363.0,6.72
Cory Joseph,SAS,68,343,107,114,35,14,12,43,0,0,0,0,453.5,6.67
Troy Daniels,HOU,5,42,4,5,0,0,12,3,0,0,0,0,33.0,6.6
Udonis Haslem,MIA,46,173,175,13,11,15,0,24,0,0,0,0,302.5,6.58
Jeff Withey,NOP,58,190,150,26,15,50,0,20,0,0,0,0,381.0,6.57
Elliot Williams,PHI,67,404,130,72,35,3,37,68,0,0,0,0,430.5,6.43
Casper Ware,PHI,9,48,9,10,8,0,7,5,0,0,0,0,57.5,6.39
Quincy Pondexter,MEM,15,94,26,20,5,1,11,15,0,0,0,0,95.5,6.37
Quincy Acy,SAC,63,171,216,28,23,26,4,30,0,0,0,0,399.5,6.34
Cartier Martin,ATL,59,329,110,33,27,7,59,34,0,0,0,0,371.0,6.29
Rudy Gobert,UTA,45,104,155,7,8,41,0,32,0,0,0,0,280.0,6.22
Jeff Ayres,SAS,73,240,258,60,13,25,0,63,0,0,0,0,451.0,6.18
Jorge Gutierrez,BKN,15,62,22,30,10,1,3,14,0,0,0,0,92.5,6.17
Daniel Orton,PHI,22,65,61,15,6,16,0,18,0,0,1,0,135.5,6.16
Alonzo Gee,CLE,65,258,149,47,39,15,19,44,0,0,0,0,398.5,6.13
Hedo Turkoglu,LAC,38,115,89,33,19,10,22,16,0,0,0,0,232.5,6.12
Chuck Hayes,TOR,61,132,210,35,34,12,0,33,0,0,1,0,371.0,6.08
Arnett Moultrie,PHI,12,36,35,2,8,4,0,7,0,0,0,0,72.0,6.0
Jonas Jerebko,DET,64,270,175,39,21,6,31,43,0,0,0,0,375.5,5.87
Anthony Bennett,CLE,52,217,155,17,21,8,13,47,0,0,2,0,300.0,5.77
Willie Green,LAC,55,273,78,50,22,11,41,34,0,0,0,0,317.0,5.76
Ronnie Price,ORL,31,74,43,66,25,2,9,26,0,0,0,0,178.5,5.76
Mike Harris,UTA,20,84,33,5,16,7,0,11,0,0,0,0,115.0,5.75
Tony Snell,CHI,77,346,124,68,29,15,57,44,0,0,0,0,437.5,5.68
Antawn Jamison,LAC,22,84,55,7,9,3,8,7,0,0,0,0,125.0,5.68
Jason Maxiell,ORL,34,109,86,9,8,20,0,14,0,0,0,0,191.5,5.63
Toney Douglas,MIA,51,202,87,68,19,5,31,34,0,0,0,0,285.5,5.6
Darius Miller,NOP,45,200,52,43,24,9,25,22,0,0,0,0,251.5,5.59
Lou Amundson,CHI,19,38,55,6,9,11,0,14,0,0,0,0,106.0,5.58
Chauncey Billups,DET,19,72,28,42,8,1,14,25,0,0,0,0,106.0,5.58
Mike Muscala,ATL,20,76,52,7,3,10,0,12,0,0,0,0,111.0,5.55
Carl Landry,SAC,18,76,57,5,3,1,0,9,0,0,0,0,99.0,5.5
Ben Gordon,CHA,19,99,27,21,10,2,8,21,0,0,0,0,104.5,5.5
Josh Harrellson,DET,32,93,76,15,6,15,12,10,0,0,0,0,175.5,5.48
Nando De Colo,TOR,47,177,73,65,22,6,18,35,0,0,0,0,256.5,5.46
Jason Terry,BKN,35,159,37,56,13,0,39,27,0,0,0,0,191.0,5.46
Cole Aldrich,NYK,46,92,129,14,8,30,0,18,0,0,3,0,250.0,5.43
Robbie Hummel,MIN,53,181,132,23,16,2,32,10,0,0,0,0,287.5,5.42
Kevin Seraphin,WAS,53,249,128,17,3,26,0,41,0,0,0,0,286.5,5.41
Byron Mullens,PHI,45,189,92,14,15,11,33,27,0,0,0,0,242.0,5.38
Luc Mbah a Moute,MIN,64,224,146,36,30,14,4,40,0,0,0,0,344.0,5.38
James Southerland,NOP,4,14,8,0,1,2,3,1,0,0,0,0,21.5,5.38
Jannero Pargo,CHA,29,136,20,52,14,1,24,26,0,0,0,0,156.0,5.38
Diante Garrett,UTA,71,248,97,120,41,5,36,75,0,0,0,0,376.0,5.3
Jeremy Tyler,NYK,41,146,109,8,6,20,0,26,0,0,1,0,217.0,5.29
Jimmer Fredette,CHI,49,273,52,64,14,3,40,48,0,0,0,0,258.5,5.28
James Jones,MIA,20,97,23,9,3,4,28,4,0,0,0,0,104.5,5.22
Charlie Villanueva,DET,20,92,34,6,4,5,14,7,0,0,0,0,104.0,5.2
Matt Bonner,SAS,61,197,130,31,15,11,42,16,0,0,1,0,317.5,5.2
Alexey Shved,MIN,63,250,81,68,26,16,30,48,0,0,0,0,325.0,5.16
Will Barton,POR,41,166,74,33,9,7,10,18,0,0,2,0,211.0,5.15
Greg Oden,MIA,23,67,54,1,7,13,0,12,0,0,0,0,116.5,5.07
MarShon Brooks,LAL,35,159,54,25,14,4,13,24,0,0,0,0,177.0,5.06
Hilton Armstrong,GSW,15,25,47,5,4,4,0,6,0,0,1,0,75.5,5.03
Isaiah Canaan,HOU,22,101,24,22,8,4,18,21,0,0,0,0,108.5,4.93
CJ McCollum,POR,38,201,48,27,14,2,30,35,0,0,0,0,187.5,4.93
Perry Jones III,OKC,62,216,114,26,14,19,22,21,0,0,0,0,304.0,4.9
Miroslav Raduljica,MIL,48,181,108,23,7,13,0,28,0,0,0,0,233.5,4.86
James Nunnally,PHI,13,44,19,8,6,2,8,7,0,0,0,0,62.0,4.77
Darius Morris,MEM,27,107,26,44,13,0,12,27,0,0,0,0,128.5,4.76
Brandon Davies,PHI,51,144,109,28,24,8,2,35,0,0,0,0,239.0,4.69
Meyers Leonard,POR,40,98,111,18,7,5,0,15,0,0,0,0,187.0,4.67
Andre Roberson,OKC,40,75,94,15,19,10,2,19,0,0,0,0,186.5,4.66
Aaron Gray,SAC,37,65,111,22,10,8,0,31,0,0,0,0,170.5,4.61
Glen Rice,WAS,11,32,20,7,6,1,5,9,0,0,0,0,50.5,4.59
Lorenzo Brown,PHI,26,64,28,41,13,3,3,16,0,0,0,0,118.5,4.56
Dennis Schröder,ATL,49,183,60,93,17,0,10,61,0,0,0,0,222.5,4.54
Dwight Buycks,TOR,14,43,23,10,8,0,5,10,0,0,0,0,63.0,4.5
Maalik Wayns,LAC,2,2,2,2,2,0,0,0,0,0,0,0,9.0,4.5
Aron Baynes,SAS,53,161,145,34,2,5,0,36,0,0,0,0,237.5,4.48
Chris Singleton,WAS,25,75,55,6,9,3,7,17,0,0,0,0,109.0,4.36
Archie Goodwin,PHX,52,194,87,20,20,11,5,44,0,0,0,0,224.5,4.32
Eric Maynor,PHI,31,82,39,52,9,3,12,29,0,0,0,0,133.0,4.29
Landry Fields,TOR,30,68,59,20,10,3,0,11,0,0,0,0,128.0,4.27
Greg Smith,HOU,11,38,27,0,1,2,0,5,0,0,0,0,47.0,4.27
John Lucas III,UTA,42,159,39,42,14,0,25,22,0,0,0,0,179.0,4.26
Jamaal Tinsley,UTA,8,9,11,23,2,0,1,9,0,0,0,0,34.0,4.25
Shane Larkin,DAL,48,132,42,71,26,1,12,39,0,0,0,0,200.0,4.17
Tyshawn Taylor,BKN,23,89,15,36,12,1,3,31,0,0,1,0,93.0,4.04
Steve Novak,TOR,54,178,58,13,12,4,52,5,0,0,0,0,213.0,3.94
Alex Len,PHX,42,86,99,4,4,18,0,26,0,0,0,0,164.0,3.9
Austin Daye,SAS,22,66,27,8,4,4,12,5,0,0,0,0,85.0,3.86
Nazr Mohammed,CHI,80,124,175,20,14,30,0,37,0,0,0,0,308.0,3.85
Doron Lamb,ORL,53,191,49,43,11,1,36,27,0,0,0,0,202.5,3.82
Wayne Ellington,DAL,45,145,43,19,16,2,25,11,0,0,0,0,172.0,3.82
Damion James,SAS,5,6,12,3,0,1,0,1,0,0,0,0,19.0,3.8
John Jenkins,ATL,13,40,22,11,1,1,4,11,0,0,0,0,48.0,3.69
Victor Claver,POR,21,47,39,12,3,3,3,11,0,0,0,0,77.0,3.67
Roger Mason Jr.,MIA,25,74,22,19,6,1,17,9,0,0,0,0,91.5,3.66
Chris Copeland,IND,41,153,32,18,3,7,33,14,0,0,0,0,149.0,3.63
Marquis Teague,BKN,40,107,40,58,10,5,5,39,0,0,0,0,145.0,3.62
Shabazz Muhammad,MIN,37,143,53,6,8,1,3,16,0,0,0,0,134.0,3.62
Ryan Hollins,LAC,61,141,90,8,9,31,0,29,0,0,0,0,219.5,3.6
Seth Curry,CLE,2,3,1,0,2,0,1,0,0,0,0,0,7.0,3.5
Malcolm Thomas,UTA,8,15,21,2,0,3,1,9,0,0,0,0,28.0,3.5
Garrett Temple,WAS,75,138,68,72,35,11,6,42,0,0,0,0,262.0,3.49
Gal Mekel,DAL,31,73,27,63,4,1,5,31,0,0,0,0,108.0,3.48
Ian Clark,UTA,23,68,19,15,8,2,11,14,0,0,0,0,79.5,3.46
Stephen Jackson,LAC,9,15,10,5,6,1,1,6,0,0,0,0,31.0,3.44
Justin Hamilton,MIA,8,26,7,0,5,0,3,4,0,0,0,0,27.5,3.44
Toure' Murry,NYK,51,140,44,49,19,1,5,34,0,0,0,0,171.5,3.36
Peyton Siva,DET,24,54,14,34,9,1,7,18,0,0,0,0,80.5,3.35
Reggie Bullock Jr.,LAC,43,115,54,12,9,1,22,13,0,0,0,0,141.5,3.29
Brandon Rush,UTA,38,79,44,24,5,9,16,20,0,0,0,0,123.5,3.25
Donald Sloan,IND,48,110,44,50,10,1,10,22,0,0,0,0,154.0,3.21
Rasual Butler,IND,50,136,41,17,7,9,26,11,0,0,0,0,160.0,3.2
Gigi Datome,DET,34,83,46,11,6,1,7,11,0,0,0,0,105.0,3.09
Chris Babb,BOS,14,22,17,3,6,0,6,3,0,0,0,0,43.0,3.07
Otto Porter Jr.,WAS,37,78,57,10,8,1,4,14,0,0,0,0,112.0,3.03
Melvin Ely,NOP,2,6,1,0,0,1,0,0,0,0,0,0,6.0,3.0
Orlando Johnson,SAC,45,100,55,20,6,2,9,15,0,0,0,0,130.5,2.9
Dionte Christmas,PHX,31,71,38,8,2,3,9,6,0,0,0,0,90.0,2.9
Hasheem Thabeet,OKC,23,27,40,1,4,9,0,14,0,0,0,0,66.5,2.89
Solomon Hill,IND,28,47,41,12,5,2,7,13,0,0,0,0,81.0,2.89
DJ Stephens,MIL,3,7,5,0,0,0,0,0,0,0,0,0,8.5,2.83
Solomon Jones,ORL,11,14,16,2,2,2,0,2,0,0,0,0,31.0,2.82
Shavlik Randolph,PHX,14,20,25,1,3,1,0,5,0,0,0,0,39.0,2.79
Andris Biedrins,UTA,6,3,17,0,0,0,0,2,0,0,0,0,16.5,2.75
Mike James,CHI,11,11,7,17,2,0,1,5,0,0,0,0,29.0,2.64
Shannon Brown,NYK,29,63,28,9,13,0,0,18,0,0,0,0,76.5,2.64
Robert Covington,HOU,7,16,5,0,2,0,4,1,0,0,0,0,18.0,2.57
Sasha Vujacic,LAC,2,5,3,0,1,0,1,3,0,0,0,0,5.0,2.5
Allen Crabbe,POR,15,33,9,6,2,1,6,3,0,0,0,0,37.5,2.5
Jamaal Franklin,MEM,21,39,23,6,4,2,5,11,0,0,0,0,52.0,2.48
Joel Anthony,BOS,33,28,38,2,3,12,0,3,0,0,0,0,81.0,2.45
Jared Cunningham,SAC,13,26,6,8,3,0,1,2,0,0,0,0,31.5,2.42
Keith Bogans,BOS,6,12,3,3,1,0,3,1,0,0,0,0,14.5,2.42
Bernard James,DAL,30,28,42,3,3,8,0,10,0,0,0,0,71.0,2.37
Carrick Felix,CLE,7,19,6,4,0,0,2,4,0,0,0,0,16.5,2.36
Tony Mitchell,MIL,3,6,1,1,1,0,0,0,0,0,0,0,7.0,2.33
Reggie Williams,OKC,3,11,0,1,1,0,1,2,0,0,0,0,7.0,2.33
Arinze Onuaku,CLE,5,3,8,3,0,0,0,1,0,0,0,0,11.5,2.3
Othyus Jeffers,MIN,6,9,9,1,0,0,0,1,0,0,0,0,13.5,2.25
Lance Thomas,NOP,5,6,7,3,0,0,0,2,0,0,0,0,11.0,2.2
Jason Collins,BKN,22,25,19,4,8,1,0,7,0,0,0,0,46.5,2.11
Adonis Thomas,PHI,6,14,3,3,0,0,1,1,0,0,0,0,12.5,2.08
Hamady Ndiaye,SAC,14,6,18,3,0,4,0,3,0,0,0,0,29.0,2.07
Julyan Stone,TOR,21,18,20,12,3,0,2,5,0,0,0,0,43.0,2.05
DJ White,CHA,2,0,2,0,1,0,0,0,0,0,0,0,4.0,2.0
Elias Harris,LAL,2,0,1,1,1,0,0,0,0,0,0,0,4.0,2.0
DeAndre Liggins,MIA,1,2,1,0,0,0,0,0,0,0,0,0,2.0,2.0
Earl Watson,POR,24,12,15,28,5,1,2,17,0,0,0,0,45.0,1.88
Sergey Karasev,CLE,22,37,16,6,3,1,4,11,0,0,0,0,39.5,1.8
Scotty Hopson,CLE,2,1,0,1,1,0,0,0,0,0,0,0,3.5,1.75
Ronnie Brewer,CHI,24,7,14,10,6,1,1,2,0,0,0,0,40.0,1.67
Ognjen Kuzmic,GSW,21,15,21,2,3,4,0,10,0,0,0,0,34.5,1.64
Tornike Shengelia,CHI,26,29,16,14,3,1,0,12,0,0,0,0,40.5,1.56
AJ Price,MIN,28,44,10,13,1,0,6,7,0,0,0,0,43.0,1.54
Vander Blue,BOS,3,5,3,1,0,0,0,2,0,0,0,0,4.5,1.5
Josh Childress,NOP,4,0,3,2,1,0,0,1,0,0,0,0,6.0,1.5
Dexter Pittman,ATL,2,0,3,0,0,0,0,0,0,0,0,0,3.0,1.5
Ryan Gomes,OKC,5,6,4,1,0,0,0,1,0,0,0,0,7.0,1.4
Ricky Ledo,DAL,11,19,2,2,1,0,3,2,0,0,0,0,15.0,1.36
Nemanja Nedovic,GSW,24,26,15,13,0,1,3,13,0,0,0,0,31.5,1.31
Viacheslav Kravtsov,PHX,20,20,17,1,0,1,0,6,0,0,0,0,24.0,1.2
Darius Johnson-Odom,PHI,3,0,2,1,1,0,0,2,0,0,0,0,3.0,1.0
Shane Edwards,CLE,2,2,2,0,0,0,0,1,0,0,0,0,2.0,1.0
Mustafa Shakur,OKC,3,1,0,4,0,0,0,2,0,0,0,0,2.5,0.83
Erik Murphy,CHI,24,6,8,2,0,4,0,2,0,0,0,0,19.0,0.79
Royal Ivey,OKC,2,0,1,0,0,0,0,0,0,0,0,0,1.0,0.5
Royce White,SAC,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Chris Smith,NYK,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
