Player,Team,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Earl Boykins,CHA,36,185,34,96,13,0,14,41,0,0,0,0,214.5,5.96
Brandan Wright,GSW,38,151,99,9,6,22,0,13,0,0,0,0,226.5,5.96
Aaron Gray,CHI,61,262,168,41,21,16,0,57,0,0,2,0,359.0,5.89
Juan Dixon,DET,53,263,75,97,21,2,30,54,0,0,0,0,310.5,5.86
Javaris Crittenton,MEM,50,278,110,51,19,2,10,55,0,0,0,0,292.0,5.84
CJ Miles,UTA,60,297,78,53,32,8,30,27,0,0,0,0,347.5,5.79
Tyronn Lue,DAL,50,290,54,74,11,1,39,27,0,0,0,0,289.5,5.79
Ira Newble,LAL,49,188,125,18,28,8,16,34,0,0,0,0,283.0,5.78
Mike Harris,HOU,17,62,54,3,6,3,0,9,0,0,0,0,97.0,5.71
Dan Gadzuric,MIL,51,161,144,11,20,24,0,34,0,0,0,0,289.5,5.68
Julian Wright,NOH,57,223,117,40,29,12,10,34,0,0,0,0,321.5,5.64
Brian Cook,ORL,51,238,109,27,13,12,43,39,0,0,0,0,287.5,5.64
Gerald Green,HOU,30,153,64,29,8,4,15,32,0,0,0,0,169.0,5.63
Francisco Elson,SEA,63,210,200,24,15,20,0,47,0,0,1,0,353.0,5.6
Aaron Brooks,HOU,51,264,56,87,13,5,36,44,0,0,0,0,285.0,5.59
Andre Owens,IND,31,123,47,47,13,3,18,24,0,0,0,0,172.5,5.56
Viktor Khryapa,CHI,9,32,20,8,6,0,0,6,0,0,0,0,50.0,5.56
Austin Croshere,GSW,44,173,104,30,8,6,22,22,0,0,0,0,237.5,5.4
Mardy Collins,NYK,46,145,75,89,24,8,8,56,0,0,0,0,248.5,5.4
Mike James,NOH,54,272,69,60,21,2,31,36,0,0,0,0,290.5,5.38
Melvin Ely,NOH,52,202,145,22,7,18,0,42,0,0,1,0,277.0,5.33
Eddie Gill,SEA,14,38,22,22,7,2,5,9,0,0,0,0,74.5,5.32
Jorge Garbajosa,TOR,7,22,15,3,3,0,6,1,0,0,0,0,37.0,5.29
Acie Law,ATL,56,235,57,113,29,0,7,56,0,0,0,0,293.0,5.23
Brian Cardinal,MEM,37,124,96,22,10,2,25,23,0,0,0,0,193.5,5.23
Jacque Vaughn,SAS,74,306,74,159,23,1,3,54,0,0,0,0,381.5,5.16
Arron Afflalo,DET,75,276,137,52,31,8,10,34,0,0,0,0,376.0,5.01
Marcin Gortat,ORL,6,18,16,2,1,1,0,2,0,0,1,0,30.0,5.0
Mickael Gelabale,SEA,39,168,58,33,10,9,16,27,0,0,0,0,194.0,4.97
Shannon Brown,CHI,21,114,20,17,11,3,9,24,0,0,0,0,102.5,4.88
Andre Brown,MEM,33,100,92,8,7,4,0,14,0,0,2,0,160.0,4.85
Quincy Douby,SAC,74,354,83,53,30,12,42,59,0,0,0,0,359.0,4.85
Salim Stoudamire,ATL,35,200,24,28,7,5,29,21,0,0,0,0,169.5,4.84
Bobby Jones,DEN,47,178,92,28,15,3,18,28,0,0,1,0,227.0,4.83
Hilton Armstrong,NOH,65,178,163,23,15,34,0,59,0,0,0,0,314.0,4.83
Aaron Williams,LAC,30,68,61,9,12,15,0,13,0,0,0,0,145.0,4.83
Adonal Foyle,ORL,82,156,208,18,16,45,0,32,0,0,0,0,394.0,4.8
Ronnie Price,UTA,61,228,46,78,32,3,26,30,0,0,0,0,291.0,4.77
Ryan Bowen,NOH,53,114,100,25,32,11,0,15,0,0,0,0,253.0,4.77
Robert Swift,SEA,8,14,18,1,5,6,0,10,0,0,0,0,38.0,4.75
Richie Frahm,LAC,10,47,14,8,2,0,7,6,0,0,0,0,47.0,4.7
Alexander Johnson,MIA,43,179,94,13,13,10,0,42,0,0,1,0,201.5,4.69
Awvee Storey,MIL,26,92,54,16,7,1,0,10,0,0,0,0,122.0,4.69
Michael Doleac,MIN,24,57,49,7,10,10,0,12,0,0,0,0,112.5,4.69
J.J. Barea,DAL,44,191,47,58,14,1,21,35,0,0,0,0,206.0,4.68
Jason Hart,UTA,57,165,55,86,30,3,11,28,0,0,0,0,267.0,4.68
Sean Marks,PHX,19,59,36,4,3,10,1,8,0,0,1,0,89.0,4.68
Darrell Armstrong,NJN,50,123,67,73,28,2,23,41,0,0,0,0,232.0,4.64
Malik Rose,NYK,49,171,103,28,16,7,2,40,0,0,0,0,223.5,4.56
Paul Davis,LAC,22,54,47,10,6,6,0,9,0,0,0,0,99.0,4.5
C.J. Watson,GSW,32,118,32,35,15,0,9,18,0,0,0,0,142.5,4.45
Jason Collins,MEM,74,140,178,25,23,25,0,48,0,0,0,0,321.0,4.34
Dwayne Jones,CLE,56,78,140,10,10,25,0,17,0,0,0,0,242.0,4.32
Jake Voskuhl,MIL,44,98,97,13,9,21,0,29,0,0,0,0,190.0,4.32
Oleksiy Pecherov,WAS,35,125,66,7,6,5,17,17,0,0,1,0,150.0,4.29
Chris Richard,MIN,52,98,135,18,10,12,0,24,0,0,0,0,222.0,4.27
Mike Wilks,SEA,15,41,19,14,9,0,3,9,0,0,0,0,64.0,4.27
Jermareo Davidson,CHA,38,120,62,13,7,15,0,17,0,0,0,0,162.0,4.26
Dahntay Jones,SAC,25,81,35,12,8,6,1,10,0,0,0,0,106.0,4.24
DJ Mbenga,LAL,42,83,72,10,7,26,0,12,0,0,0,0,177.5,4.23
Ryan Hollins,CHA,60,147,107,14,10,30,0,25,0,0,0,0,249.5,4.16
Eric Snow,CLE,22,22,20,42,10,4,0,10,0,0,0,0,91.0,4.14
Walter Herrmann,DET,45,153,73,18,7,1,20,12,0,0,0,0,181.5,4.03
Lindsey Hunter,DET,24,58,13,33,13,2,7,13,0,0,0,0,95.5,3.98
Dominic McGuire,WAS,70,93,139,40,20,26,1,40,0,0,0,0,278.0,3.97
Raef LaFrentz,POR,39,65,67,6,12,17,0,10,0,0,0,0,153.5,3.94
Randolph Morris,NYK,18,56,37,2,4,2,0,9,0,0,0,0,70.0,3.89
Cheikh Samb,DET,4,7,7,0,1,2,0,1,0,0,0,0,15.5,3.88
Adrian Griffin,SEA,35,65,59,27,17,2,0,21,0,0,0,0,135.5,3.87
Maceo Baston,TOR,15,41,26,3,2,4,0,4,0,0,0,0,57.5,3.83
Sergio Rodriguez,POR,72,180,58,123,24,0,17,53,0,0,0,0,274.5,3.81
Chris Andersen,NOH,5,6,9,0,0,4,0,1,0,0,0,0,19.0,3.8
Steve Novak,HOU,35,135,35,6,2,3,34,4,0,0,0,0,131.5,3.76
Ian Mahinmi,SAS,6,21,5,1,0,4,0,2,0,0,0,0,22.5,3.75
Jamaal Magloire,DAL,31,56,89,7,1,10,0,30,0,0,0,0,116.0,3.74
Brian Scalabrine,BOS,48,88,79,40,9,8,15,26,0,0,0,0,178.5,3.72
DJ Strawberry,PHX,33,73,28,30,12,6,6,11,0,0,0,0,122.5,3.71
Kenny Thomas,SAC,23,32,61,13,6,1,0,21,0,0,0,0,83.0,3.61
Alando Tucker,PHX,6,22,8,0,0,1,1,0,0,0,0,0,21.5,3.58
Justin Williams,HOU,23,34,49,0,5,5,0,4,0,0,0,0,82.0,3.57
Kyrylo Fesenko,UTA,9,14,25,2,0,3,0,8,0,0,0,0,32.0,3.56
Yakhouba Diawara,DEN,54,153,62,37,8,3,21,16,0,0,0,0,192.0,3.56
Stephen Graham,IND,22,87,22,9,4,1,7,10,0,0,0,0,78.0,3.55
Joey Graham,TOR,38,138,67,15,3,0,2,23,0,0,0,0,135.0,3.55
Mouhamed Sene,SEA,13,30,16,1,0,7,0,0,0,0,0,0,46.0,3.54
Tarence Kinsey,MEM,11,40,12,2,3,0,3,3,0,0,0,0,38.5,3.5
Troy Hudson,GSW,9,28,7,9,3,0,4,7,0,0,0,0,31.0,3.44
Shareef Abdur-Rahim,SAC,6,10,10,4,1,0,0,1,0,0,0,0,20.0,3.33
Darius Washington,SAS,18,53,20,15,5,0,4,14,0,0,0,0,59.5,3.31
Scot Pollard,BOS,22,39,37,3,3,6,0,5,0,0,0,0,72.5,3.3
Calvin Booth,PHI,31,24,38,8,6,18,0,4,0,0,0,0,102.0,3.29
JJ Redick,ORL,34,140,23,16,4,0,17,15,0,0,0,0,110.5,3.25
Linton Johnson,TOR,8,21,14,4,0,1,1,5,0,0,0,0,26.0,3.25
Thomas Gardner,CHI,4,21,4,1,0,0,3,4,0,0,0,0,13.0,3.25
Lorenzen Wright,SAC,18,15,38,4,3,3,0,4,0,0,0,0,57.5,3.19
Jarron Collins,UTA,70,118,116,37,10,6,0,22,0,0,0,0,222.0,3.17
Darrick Martin,TOR,17,27,7,21,6,0,2,1,0,0,0,0,53.5,3.15
Kosta Perovic,GSW,7,10,13,1,0,2,0,1,0,0,0,0,22.0,3.14
Trenton Hassell,NJN,63,123,83,41,13,3,2,22,0,0,0,0,196.5,3.12
Othella Harrington,CHA,22,46,42,4,1,4,0,11,0,0,0,0,68.0,3.09
Pat Garrity,ORL,31,66,44,13,6,1,8,17,0,0,0,0,91.0,2.94
Gabe Pruitt,BOS,15,32,8,13,5,0,3,5,0,0,0,0,43.5,2.9
Patrick O'Bryant,GSW,24,35,29,4,4,9,0,7,0,0,0,0,69.5,2.9
Primoz Brezec,TOR,50,112,81,11,3,7,0,24,0,0,0,0,144.0,2.88
Steven Hunter,DEN,19,39,29,0,0,6,0,7,0,0,0,0,53.5,2.82
DerMarr Johnson,SAS,5,17,1,1,1,0,3,0,0,0,0,0,14.0,2.8
Coby Karl,LAL,17,30,14,9,4,2,4,5,0,0,0,0,47.0,2.76
Casey Jacobsen,MEM,53,107,65,20,5,1,16,16,0,0,0,0,142.5,2.69
Eric Piatkowski,PHX,16,39,12,10,0,1,11,6,0,0,0,0,43.0,2.69
Kevin Ollie,PHI,40,70,19,38,10,0,0,5,0,0,0,0,107.0,2.67
Shavlik Randolph,PHI,9,8,11,3,1,3,0,2,0,0,0,0,24.0,2.67
Andre Barrett,LAC,4,6,1,7,0,0,1,1,0,0,0,0,10.5,2.62
Ronald Dupree,SEA,5,4,8,1,1,0,0,0,0,0,0,0,13.0,2.6
Marco Belinelli,GSW,33,95,14,15,5,0,16,12,0,0,0,0,82.5,2.5
Jerome James,NYK,2,4,3,0,0,0,0,0,0,0,0,0,5.0,2.5
Juwan Howard,DAL,50,57,81,17,5,2,0,17,0,0,0,0,123.5,2.47
Jelani McCoy,DEN,6,3,7,0,0,5,0,4,0,0,0,0,14.5,2.42
James Augustine,ORL,25,40,30,2,5,2,0,6,0,0,0,0,60.0,2.4
Mark Madsen,MIN,20,9,38,4,3,2,0,9,0,0,0,0,47.5,2.38
Josh McRoberts,POR,8,12,10,2,1,0,0,2,0,0,0,0,18.0,2.25
Marcus Williams,LAC,11,10,12,3,1,1,0,0,0,0,0,0,24.0,2.18
Cedric Simmons,CHI,14,8,18,0,2,5,0,6,0,0,0,0,30.0,2.14
Marcus Vinicius,NOH,13,28,8,2,1,1,5,3,0,0,0,0,27.5,2.12
Darryl Watkins,SAC,9,12,12,0,2,2,0,7,0,0,0,0,19.0,2.11
Orien Greene,SAC,7,6,6,3,3,1,0,7,0,0,0,0,13.0,1.86
Solomon Jones,ATL,35,35,42,0,3,5,0,11,0,0,0,0,64.5,1.84
Taurean Green,DEN,17,27,10,11,2,0,2,9,0,0,0,0,30.5,1.79
Mario West,ATL,64,59,48,13,12,4,0,9,0,0,0,0,113.5,1.77
Maurice Ager,NJN,26,51,13,8,0,1,3,6,0,0,0,0,44.0,1.69
Von Wafer,POR,29,46,19,7,2,3,4,13,0,0,0,0,48.0,1.66
Keith Langford,SAS,2,2,2,0,0,0,0,0,0,0,0,0,3.0,1.5
Lou Amundson,PHI,16,18,12,0,1,1,0,2,0,0,0,0,23.0,1.44
Morris Almond,UTA,9,13,2,3,1,0,1,2,0,0,0,0,12.0,1.33
Jeremy Richardson,ATL,27,41,9,2,3,0,7,6,0,0,0,0,35.0,1.3
Demetris Nichols,CHI,14,15,5,1,0,3,3,4,0,0,0,0,17.0,1.21
Courtney Sims,IND,3,0,2,1,0,0,0,0,0,0,0,0,3.0,1.0
Kaniel Dickens,CLE,5,2,1,1,0,1,0,0,0,0,0,0,5.0,1.0
Guillermo Diaz,LAC,6,5,2,1,0,0,0,0,0,0,0,0,5.5,0.92
Loren Woods,HOU,7,6,1,2,0,0,0,0,0,0,0,0,6.0,0.86
Lance Allred,CLE,3,3,1,0,0,0,0,0,0,0,0,0,2.5,0.83
Billy Thomas,CLE,11,14,2,0,1,0,4,4,0,0,0,0,9.0,0.82
Bo Outlaw,ORL,2,4,0,0,0,0,0,1,0,0,0,0,1.0,0.5
